session_id,timestamp,image_filename,steering_angle,speed_kmh,brake,autonomous_mode,line_detected,gps_x,gps_y,lidar_obstacle_detected,lidar_obstacle_distance,evasion_phase,obstacle_type
20260612_000237,2026-06-12T07:09:12.152,frame_000778.jpg,0.0000,59.37,0.4823,0,1,-47.975,47.335,0,,0,
20260612_000237,2026-06-12T07:09:12.670,frame_000779.jpg,0.0000,59.37,0.4823,0,1,-53.109,47.258,0,,0,
20260612_000237,2026-06-12T07:09:13.179,frame_000780.jpg,0.0000,59.69,0.4823,0,1,-58.889,47.166,0,,0,
20260612_000237,2026-06-12T07:09:13.687,frame_000781.jpg,-0.0906,59.69,0.4823,0,1,-64.531,47.020,1,18.72,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:14.203,frame_000782.jpg,0.0000,59.69,0.4823,0,1,-69.911,46.288,0,,0,
20260612_000237,2026-06-12T07:09:14.714,frame_000783.jpg,-0.0906,59.69,0.4823,0,0,-75.229,45.049,1,18.93,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:15.219,frame_000784.jpg,-0.1016,59.69,0.4823,0,1,-80.003,43.275,1,19.58,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:15.734,frame_000785.jpg,0.0000,59.69,0.4823,0,1,-85.090,40.519,0,,0,
20260612_000237,2026-06-12T07:09:16.245,frame_000786.jpg,-0.0906,59.69,0.4823,0,1,-89.580,37.748,1,18.00,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:16.748,frame_000787.jpg,-0.0906,59.69,0.4823,0,1,-93.566,34.322,1,18.72,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:17.250,frame_000788.jpg,-0.0741,59.69,0.4823,0,1,-97.268,29.908,1,19.56,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:17.767,frame_000789.jpg,-0.0961,60.00,0.4823,0,1,-100.724,24.623,0,,0,
20260612_000237,2026-06-12T07:09:18.281,frame_000790.jpg,-0.0906,60.00,0.4823,0,1,-103.489,19.735,1,17.36,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:18.786,frame_000791.jpg,0.0000,60.00,0.4823,0,1,-105.104,14.720,1,20.50,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:19.289,frame_000792.jpg,-0.0741,60.31,0.4823,0,1,-105.948,9.791,0,,0,
20260612_000237,2026-06-12T07:09:19.792,frame_000793.jpg,0.0000,60.31,0.4823,0,1,-106.602,4.490,0,,0,
20260612_000237,2026-06-12T07:09:20.301,frame_000794.jpg,0.0000,60.94,0.4823,0,1,-107.099,-0.749,0,,0,
20260612_000237,2026-06-12T07:09:20.811,frame_000795.jpg,-0.0796,60.63,0.4823,0,1,-107.447,-5.629,0,,0,
20260612_000237,2026-06-12T07:09:21.321,frame_000796.jpg,0.0000,55.29,0.4823,0,1,-107.615,-10.652,0,,0,
20260612_000237,2026-06-12T07:09:21.835,frame_000797.jpg,0.0000,-9.65,0.4823,0,1,-107.552,-15.872,1,20.94,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:22.338,frame_000798.jpg,0.2168,-9.65,0.4823,0,1,-107.591,-20.600,1,16.28,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:22.846,frame_000799.jpg,0.0000,-9.65,0.4823,0,0,-108.562,-24.867,1,11.94,1,VEHICLE
20260612_000237,2026-06-12T07:09:23.355,frame_000800.jpg,0.0000,-9.65,0.4823,0,0,-109.781,-28.434,1,10.12,1,VEHICLE
20260612_000237,2026-06-12T07:09:23.869,frame_000801.jpg,0.0000,1.33,0.4823,0,0,-110.676,-31.781,1,9.34,1,VEHICLE
20260612_000237,2026-06-12T07:09:24.379,frame_000802.jpg,-0.1071,44.94,0.4823,0,0,-111.395,-34.821,0,,2,
20260612_000237,2026-06-12T07:09:24.887,frame_000803.jpg,-0.1235,46.51,0.4823,0,0,-112.006,-38.616,0,,2,
20260612_000237,2026-06-12T07:09:25.393,frame_000804.jpg,-0.1016,49.02,0.4823,0,0,-112.231,-42.868,0,,2,
20260612_000237,2026-06-12T07:09:25.902,frame_000805.jpg,-0.0851,49.33,0.4823,0,0,-111.817,-47.578,0,,2,
20260612_000237,2026-06-12T07:09:26.409,frame_000806.jpg,0.0000,48.71,0.4823,0,0,-111.097,-52.157,0,,2,
20260612_000237,2026-06-12T07:09:26.920,frame_000807.jpg,0.0000,48.71,0.4823,0,0,-110.112,-56.782,0,,2,
20260612_000237,2026-06-12T07:09:27.431,frame_000808.jpg,0.0000,49.96,0.4823,0,1,-109.112,-61.424,0,,2,
20260612_000237,2026-06-12T07:09:27.933,frame_000809.jpg,0.0000,51.21,0.4823,0,1,-108.138,-65.948,0,,2,
20260612_000237,2026-06-12T07:09:28.442,frame_000810.jpg,0.0000,52.16,0.4823,0,1,-107.113,-70.432,0,,2,
20260612_000237,2026-06-12T07:09:28.952,frame_000811.jpg,-0.1016,52.16,0.4823,0,1,-105.820,-75.005,1,19.41,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:29.457,frame_000812.jpg,-0.1016,52.47,0.4823,0,1,-103.972,-79.573,0,,0,
20260612_000237,2026-06-12T07:09:29.965,frame_000813.jpg,0.0000,52.47,0.4823,0,1,-101.871,-84.038,0,,0,
20260612_000237,2026-06-12T07:09:30.478,frame_000814.jpg,-0.1510,52.47,0.4823,0,1,-99.476,-88.353,1,16.87,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:30.984,frame_000815.jpg,-0.0796,52.47,0.4823,0,1,-96.498,-92.295,0,,0,
20260612_000237,2026-06-12T07:09:31.496,frame_000816.jpg,-0.1071,52.78,0.4823,0,1,-93.360,-95.902,1,16.06,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:31.997,frame_000817.jpg,-0.1071,52.47,0.4823,0,1,-89.831,-98.881,1,17.19,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:32.500,frame_000818.jpg,0.0000,52.78,0.4823,0,1,-86.120,-101.175,0,,0,
20260612_000237,2026-06-12T07:09:33.002,frame_000819.jpg,0.0000,52.78,0.4823,0,0,-82.426,-103.231,0,,0,
20260612_000237,2026-06-12T07:09:33.514,frame_000820.jpg,-0.1455,52.16,0.4823,0,0,-78.323,-105.448,1,13.57,1,VEHICLE
20260612_000237,2026-06-12T07:09:34.014,frame_000821.jpg,-0.1180,52.47,0.4823,0,0,-74.171,-106.967,1,15.86,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:34.525,frame_000822.jpg,0.0000,52.78,0.4823,0,0,-69.459,-107.721,1,21.23,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:35.029,frame_000823.jpg,0.0000,53.10,0.4823,0,0,-64.633,-108.027,0,,2,
20260612_000237,2026-06-12T07:09:35.532,frame_000824.jpg,0.0000,52.78,0.4823,0,0,-60.057,-108.289,0,,2,
20260612_000237,2026-06-12T07:09:36.040,frame_000825.jpg,0.0000,53.10,0.4823,0,0,-57.110,-108.457,0,,2,
20260612_000237,2026-06-12T07:09:36.543,frame_000826.jpg,0.0000,53.41,0.4823,0,0,-53.997,-108.622,0,,2,
20260612_000237,2026-06-12T07:09:37.054,frame_000827.jpg,0.0000,53.41,0.4823,0,0,-50.883,-108.676,0,,2,
20260612_000237,2026-06-12T07:09:37.562,frame_000828.jpg,0.0000,53.41,0.4823,0,0,-47.767,-108.702,1,22.15,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:38.086,frame_000829.jpg,-0.0906,53.41,0.4823,0,0,-44.651,-108.721,1,19.08,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:38.586,frame_000830.jpg,0.0000,43.37,0.4823,0,0,-41.886,-108.665,1,16.33,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:39.098,frame_000831.jpg,0.1949,-9.65,0.4823,0,0,-39.274,-108.591,1,13.77,1,VEHICLE
20260612_000237,2026-06-12T07:09:39.612,frame_000832.jpg,0.2059,-9.65,0.4823,0,0,-36.240,-108.837,1,20.51,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:40.118,frame_000833.jpg,0.0000,59.69,0.4823,0,0,-33.070,-109.692,1,13.52,1,VEHICLE
20260612_000237,2026-06-12T07:09:40.629,frame_000834.jpg,-0.0851,54.04,0.4823,0,0,-29.226,-111.041,1,9.55,1,VEHICLE
20260612_000237,2026-06-12T07:09:41.131,frame_000835.jpg,0.0000,53.10,0.4823,0,0,-25.054,-112.244,1,7.25,1,VEHICLE
20260612_000237,2026-06-12T07:09:41.645,frame_000836.jpg,-0.1455,53.41,0.4823,0,0,-20.304,-113.077,1,7.33,1,VEHICLE
20260612_000237,2026-06-12T07:09:42.153,frame_000837.jpg,0.0000,53.72,0.4823,0,0,-15.445,-113.210,1,13.01,1,VEHICLE
20260612_000237,2026-06-12T07:09:42.667,frame_000838.jpg,-0.0796,54.35,0.4823,0,0,-10.490,-112.863,0,,2,
20260612_000237,2026-06-12T07:09:43.179,frame_000839.jpg,0.0000,54.35,0.4823,0,0,-6.594,-112.457,1,19.19,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:43.680,frame_000840.jpg,-0.1071,54.35,0.4823,0,0,-3.624,-111.932,0,,2,
20260612_000237,2026-06-12T07:09:44.195,frame_000841.jpg,0.0000,54.35,0.4823,0,0,-0.834,-111.296,1,22.66,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:44.713,frame_000842.jpg,0.0000,56.23,0.4823,0,0,2.252,-110.461,0,,2,
20260612_000237,2026-06-12T07:09:45.229,frame_000843.jpg,0.0000,56.55,0.4823,0,0,5.415,-109.573,0,,2,
20260612_000237,2026-06-12T07:09:45.729,frame_000844.jpg,0.0000,56.23,0.4823,0,1,8.414,-108.650,1,21.61,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:46.251,frame_000845.jpg,0.0000,56.55,0.4823,0,1,11.226,-107.681,0,,2,
20260612_000237,2026-06-12T07:09:46.755,frame_000846.jpg,-0.1510,56.55,0.4823,0,1,14.336,-106.592,0,,2,
20260612_000237,2026-06-12T07:09:47.268,frame_000847.jpg,0.0000,57.18,0.4823,0,1,18.414,-104.917,0,,0,
20260612_000237,2026-06-12T07:09:47.776,frame_000848.jpg,0.0000,57.49,0.4823,0,0,22.895,-102.825,1,17.63,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:48.291,frame_000849.jpg,-0.1016,57.49,0.4823,0,0,27.566,-100.384,1,15.64,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:48.795,frame_000850.jpg,-0.1180,57.49,0.4823,0,0,31.862,-97.645,1,14.79,0,OBSTACLE
20260612_000237,2026-06-12T07:09:49.309,frame_000851.jpg,-0.0906,57.49,0.4823,0,0,35.524,-94.627,1,15.53,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:49.821,frame_000852.jpg,-0.1071,57.49,0.4823,0,0,38.629,-91.208,0,,0,
20260612_000237,2026-06-12T07:09:50.322,frame_000853.jpg,-0.0906,57.49,0.4823,0,0,41.706,-87.004,1,16.40,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:50.825,frame_000854.jpg,-0.0961,57.49,0.4823,0,0,43.728,-82.863,1,21.41,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:51.331,frame_000855.jpg,0.0000,57.49,0.4823,0,1,45.468,-78.434,0,,0,
20260612_000237,2026-06-12T07:09:51.838,frame_000856.jpg,-0.1180,57.49,0.4823,0,0,46.792,-73.995,1,16.62,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:52.348,frame_000857.jpg,-0.0851,57.80,0.4823,0,0,47.709,-69.481,0,,0,
20260612_000237,2026-06-12T07:09:52.850,frame_000858.jpg,0.0000,57.49,0.4823,0,0,48.244,-65.049,0,,0,
20260612_000237,2026-06-12T07:09:53.351,frame_000859.jpg,0.0000,57.49,0.4823,0,0,48.624,-61.073,0,,0,
20260612_000237,2026-06-12T07:09:53.853,frame_000860.jpg,0.0000,57.49,0.4823,0,0,48.884,-56.011,0,,0,
20260612_000237,2026-06-12T07:09:54.365,frame_000861.jpg,0.1949,57.49,0.4823,0,0,48.372,-50.775,0,,0,
20260612_000237,2026-06-12T07:09:54.874,frame_000862.jpg,0.0000,57.49,0.4823,0,0,48.126,-45.196,0,,0,
20260612_000237,2026-06-12T07:09:55.387,frame_000863.jpg,0.0000,57.80,0.4823,0,1,48.061,-39.759,0,,0,
20260612_000237,2026-06-12T07:09:55.896,frame_000864.jpg,0.0000,57.80,0.4823,0,0,47.999,-34.295,0,,0,
20260612_000237,2026-06-12T07:09:56.398,frame_000865.jpg,0.0000,57.80,0.4823,0,1,47.947,-29.345,0,,0,
20260612_000237,2026-06-12T07:09:56.904,frame_000866.jpg,0.0000,57.80,0.4823,0,1,47.929,-24.686,0,,0,
20260612_000237,2026-06-12T07:09:57.414,frame_000867.jpg,0.0000,57.49,0.4823,0,1,47.908,-19.888,0,,0,
20260612_000237,2026-06-12T07:09:57.923,frame_000868.jpg,0.0000,57.49,0.4823,0,1,47.878,-15.086,0,,0,
20260612_000237,2026-06-12T07:09:58.424,frame_000869.jpg,0.0000,57.18,0.4823,0,1,47.843,-10.136,0,,0,
20260612_000237,2026-06-12T07:09:58.931,frame_000870.jpg,0.0000,57.49,0.4823,0,1,47.800,-4.548,0,,0,
20260612_000237,2026-06-12T07:09:59.434,frame_000871.jpg,0.0000,57.18,0.4823,0,1,47.756,0.724,0,,0,
20260612_000237,2026-06-12T07:09:59.945,frame_000872.jpg,-0.1400,57.18,0.4823,0,1,47.661,5.803,1,17.01,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:00.453,frame_000873.jpg,-0.0851,56.86,0.4823,0,1,47.044,10.821,1,17.07,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:00.964,frame_000874.jpg,-0.0851,56.86,0.4823,0,1,45.849,15.725,0,,0,
20260612_000237,2026-06-12T07:10:01.464,frame_000875.jpg,-0.0906,56.86,0.4823,0,1,44.302,20.370,1,16.76,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:01.977,frame_000876.jpg,-0.0906,56.86,0.4823,0,1,42.408,24.341,1,17.45,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:02.481,frame_000877.jpg,0.0000,57.18,0.4823,0,0,40.003,28.244,0,,0,
20260612_000237,2026-06-12T07:10:02.989,frame_000878.jpg,-0.1290,56.86,0.4823,0,0,37.536,31.932,1,15.41,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:03.508,frame_000879.jpg,-0.0961,57.18,0.4823,0,1,34.630,35.223,1,16.71,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:04.009,frame_000880.jpg,0.0000,57.18,0.4823,0,1,31.127,38.181,0,,0,
20260612_000237,2026-06-12T07:10:04.524,frame_000881.jpg,-0.1345,57.18,0.4823,0,0,27.116,41.317,1,14.03,0,OBSTACLE
20260612_000237,2026-06-12T07:10:05.038,frame_000882.jpg,-0.1180,57.18,0.4823,0,0,22.877,44.003,1,15.48,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:05.540,frame_000883.jpg,-0.0741,57.18,0.4823,0,1,17.992,45.751,1,17.71,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:06.052,frame_000884.jpg,0.0000,56.86,0.4823,0,1,13.024,46.767,0,,0,
20260612_000237,2026-06-12T07:10:06.562,frame_000885.jpg,-0.1071,56.86,0.4823,0,0,8.462,47.459,1,19.85,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:07.065,frame_000886.jpg,0.0000,56.86,0.4823,0,1,4.056,47.772,0,,0,
20260612_000237,2026-06-12T07:10:07.580,frame_000887.jpg,-0.0961,56.86,0.4823,0,1,-0.533,47.938,0,,0,
20260612_000237,2026-06-12T07:10:08.086,frame_000888.jpg,0.0000,56.23,0.4823,0,1,-5.241,47.809,0,,0,
20260612_000237,2026-06-12T07:10:08.602,frame_000889.jpg,0.0000,56.55,0.4823,0,1,-9.789,47.486,0,,0,
20260612_000237,2026-06-12T07:10:09.103,frame_000890.jpg,0.0000,56.55,0.4823,0,1,-14.338,47.154,0,,0,
20260612_000237,2026-06-12T07:10:09.605,frame_000891.jpg,0.0000,56.55,0.4823,0,1,-18.418,46.859,0,,0,
20260612_000237,2026-06-12T07:10:10.116,frame_000892.jpg,0.0906,56.55,0.4823,0,1,-22.963,46.534,0,,0,
20260612_000237,2026-06-12T07:10:10.619,frame_000893.jpg,0.0000,56.23,0.4823,0,0,-28.289,46.503,0,,0,
20260612_000237,2026-06-12T07:10:11.133,frame_000894.jpg,0.0000,56.23,0.4823,0,0,-33.930,46.681,0,,0,
20260612_000237,2026-06-12T07:10:11.638,frame_000895.jpg,0.0000,56.23,0.4823,0,0,-39.084,46.855,0,,0,
20260612_000237,2026-06-12T07:10:12.143,frame_000896.jpg,0.0000,56.23,0.4823,0,1,-44.249,47.033,0,,0,
20260612_000237,2026-06-12T07:10:12.651,frame_000897.jpg,0.0000,56.55,0.4823,0,1,-48.968,47.198,0,,0,
20260612_000237,2026-06-12T07:10:13.162,frame_000898.jpg,0.0000,56.55,0.4823,0,0,-54.003,47.378,0,,0,
20260612_000237,2026-06-12T07:10:13.676,frame_000899.jpg,-0.0906,56.55,0.4823,0,1,-59.004,47.545,1,19.17,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:14.180,frame_000900.jpg,0.0000,56.55,0.4823,0,1,-64.172,47.301,1,18.71,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:14.684,frame_000901.jpg,0.0000,56.86,0.4823,0,1,-68.543,46.840,0,,0,
20260612_000237,2026-06-12T07:10:15.195,frame_000902.jpg,0.0000,56.86,0.4823,0,0,-73.353,46.004,1,17.16,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:15.700,frame_000903.jpg,-0.1180,56.55,0.4823,0,0,-77.953,44.953,1,15.58,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:16.211,frame_000904.jpg,-0.1126,56.55,0.4823,0,1,-82.640,43.287,1,16.59,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:16.725,frame_000905.jpg,-0.0851,56.55,0.4823,0,1,-86.995,40.820,0,,0,
20260612_000237,2026-06-12T07:10:17.228,frame_000906.jpg,0.0000,56.55,0.4823,0,0,-91.525,37.701,0,,0,
20260612_000237,2026-06-12T07:10:17.739,frame_000907.jpg,-0.1290,56.55,0.4823,0,0,-95.620,34.543,1,14.11,0,OBSTACLE
20260612_000237,2026-06-12T07:10:18.251,frame_000908.jpg,-0.0906,56.55,0.4823,0,0,-98.947,31.073,1,15.69,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:18.762,frame_000909.jpg,-0.0906,56.55,0.4823,0,0,-101.415,27.479,1,16.30,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:19.275,frame_000910.jpg,0.0000,56.55,0.4823,0,1,-103.535,23.297,0,,2,
20260612_000237,2026-06-12T07:10:19.775,frame_000911.jpg,-0.0741,56.55,0.4823,0,0,-105.293,19.265,0,,2,
20260612_000237,2026-06-12T07:10:20.287,frame_000912.jpg,-0.1126,56.23,0.4823,0,0,-107.130,14.603,1,13.96,1,VEHICLE
20260612_000237,2026-06-12T07:10:20.802,frame_000913.jpg,-0.0741,56.55,0.4823,0,0,-108.163,10.215,1,16.93,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:21.306,frame_000914.jpg,-0.1345,56.23,0.4823,0,0,-108.717,5.214,0,,2,
20260612_000237,2026-06-12T07:10:21.813,frame_000915.jpg,0.0000,55.92,0.4823,0,0,-109.000,0.213,0,,2,
20260612_000237,2026-06-12T07:10:22.325,frame_000916.jpg,0.0000,55.92,0.4823,0,0,-109.097,-5.075,0,,2,
20260612_000237,2026-06-12T07:10:22.831,frame_000917.jpg,0.0000,54.98,0.4823,0,0,-109.051,-10.012,0,,2,
20260612_000237,2026-06-12T07:10:23.343,frame_000918.jpg,0.0000,-9.65,0.4823,0,0,-109.001,-14.622,1,22.32,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:23.851,frame_000919.jpg,0.1510,-9.65,0.4823,0,0,-108.954,-18.745,1,18.23,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:24.352,frame_000920.jpg,0.1455,-9.65,0.4823,0,0,-109.147,-22.563,1,14.94,1,VEHICLE
20260612_000237,2026-06-12T07:10:24.865,frame_000921.jpg,0.0000,-9.65,0.4823,0,0,-109.773,-25.853,1,10.64,1,VEHICLE
20260612_000237,2026-06-12T07:10:25.377,frame_000922.jpg,0.0000,33.02,0.4823,0,0,-110.499,-28.979,1,10.09,1,VEHICLE
20260612_000237,2026-06-12T07:10:25.879,frame_000923.jpg,0.0000,36.47,0.4823,0,0,-111.165,-31.836,1,10.90,1,VEHICLE
20260612_000237,2026-06-12T07:10:26.380,frame_000924.jpg,-0.1235,36.47,0.4823,0,0,-111.895,-35.002,1,7.97,1,VEHICLE
20260612_000237,2026-06-12T07:10:26.884,frame_000925.jpg,-0.1235,37.72,0.4823,0,0,-112.396,-38.223,1,9.98,1,VEHICLE
20260612_000237,2026-06-12T07:10:27.391,frame_000926.jpg,-0.0796,38.98,0.4823,0,0,-112.446,-42.000,0,,2,
20260612_000237,2026-06-12T07:10:27.897,frame_000927.jpg,0.0000,40.23,0.4823,0,0,-112.097,-45.575,0,,2,
20260612_000237,2026-06-12T07:10:28.403,frame_000928.jpg,-0.1455,40.55,0.4823,0,0,-111.710,-49.050,0,,2,
20260612_000237,2026-06-12T07:10:28.905,frame_000929.jpg,-0.1675,40.86,0.4823,0,0,-111.222,-52.402,0,,2,
20260612_000237,2026-06-12T07:10:29.408,frame_000930.jpg,0.0000,40.55,0.4823,0,0,-110.553,-55.723,0,,2,
20260612_000237,2026-06-12T07:10:29.916,frame_000931.jpg,0.0000,43.37,0.4823,0,0,-109.756,-59.158,0,,2,
20260612_000237,2026-06-12T07:10:30.427,frame_000932.jpg,0.0000,43.69,0.4823,0,1,-108.873,-62.904,0,,2,
20260612_000237,2026-06-12T07:10:30.929,frame_000933.jpg,0.0000,44.00,0.4823,0,1,-108.004,-66.572,0,,2,
20260612_000237,2026-06-12T07:10:31.431,frame_000934.jpg,0.0000,44.63,0.4823,0,1,-107.028,-70.652,0,,2,
20260612_000237,2026-06-12T07:10:31.934,frame_000935.jpg,-0.1235,44.94,0.4823,0,1,-106.052,-74.630,1,17.61,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:32.446,frame_000936.jpg,0.0000,44.94,0.4823,0,1,-104.682,-78.495,0,,0,
20260612_000237,2026-06-12T07:10:32.952,frame_000937.jpg,-0.0851,46.82,0.4823,0,1,-103.195,-82.011,0,,0,
20260612_000237,2026-06-12T07:10:33.467,frame_000938.jpg,-0.0741,47.14,0.4823,0,1,-101.425,-85.637,1,17.01,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:33.978,frame_000939.jpg,-0.0796,47.45,0.4823,0,1,-99.399,-88.855,0,,0,
20260612_000237,2026-06-12T07:10:34.495,frame_000940.jpg,-0.0796,47.76,0.4823,0,1,-97.183,-91.809,1,17.01,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:34.996,frame_000941.jpg,-0.0796,47.76,0.4823,0,1,-94.876,-94.357,1,17.46,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:35.505,frame_000942.jpg,-0.0796,48.08,0.4823,0,1,-92.153,-96.866,1,17.37,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:36.008,frame_000943.jpg,-0.0741,48.39,0.4823,0,1,-88.965,-99.264,1,17.70,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:36.508,frame_000944.jpg,0.0000,48.71,0.4823,0,1,-85.393,-101.415,0,,0,
20260612_000237,2026-06-12T07:10:37.011,frame_000945.jpg,-0.0851,48.71,0.4823,0,0,-81.558,-103.433,0,,0,
20260612_000237,2026-06-12T07:10:37.518,frame_000946.jpg,-0.0851,48.71,0.4823,0,0,-77.613,-105.201,1,15.78,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:38.033,frame_000947.jpg,-0.0851,49.02,0.4823,0,0,-73.738,-106.436,1,16.71,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:38.551,frame_000948.jpg,-0.0851,49.33,0.4823,0,0,-69.865,-107.227,1,19.24,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:39.052,frame_000949.jpg,0.0000,49.33,0.4823,0,1,-66.053,-107.594,0,,0,
20260612_000237,2026-06-12T07:10:39.553,frame_000950.jpg,-0.1016,49.33,0.4823,0,1,-61.943,-107.787,0,,0,
20260612_000237,2026-06-12T07:10:40.055,frame_000951.jpg,-0.3377,48.71,0.4823,0,1,-57.979,-107.886,0,,0,
20260612_000237,2026-06-12T07:10:40.567,frame_000952.jpg,0.0000,49.02,0.4823,0,1,-53.651,-107.634,0,,0,
20260612_000237,2026-06-12T07:10:41.072,frame_000953.jpg,0.0000,49.02,0.4823,0,1,-49.843,-107.359,1,24.10,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:41.588,frame_000954.jpg,0.0000,44.63,0.4823,0,1,-45.727,-107.157,1,19.97,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:42.095,frame_000955.jpg,0.0000,45.57,0.4823,0,1,-42.095,-107.033,1,16.35,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:42.595,frame_000956.jpg,0.1619,-9.65,0.4823,0,1,-38.657,-106.958,1,12.92,1,VEHICLE
20260612_000237,2026-06-12T07:10:43.110,frame_000957.jpg,0.1784,-9.65,0.4823,0,0,-35.489,-107.242,1,10.21,1,VEHICLE
20260612_000237,2026-06-12T07:10:43.622,frame_000958.jpg,0.1619,-9.65,0.4823,0,0,-32.808,-107.895,1,12.84,1,VEHICLE
20260612_000237,2026-06-12T07:10:44.128,frame_000959.jpg,0.0000,-9.65,0.4823,0,0,-30.569,-108.756,1,9.47,1,VEHICLE
20260612_000237,2026-06-12T07:10:44.631,frame_000960.jpg,-0.2059,25.18,0.4823,0,0,-28.370,-109.740,1,7.84,1,VEHICLE
20260612_000237,2026-06-12T07:10:45.138,frame_000961.jpg,-0.1235,27.06,0.4823,0,0,-26.196,-110.624,1,17.51,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:10:45.650,frame_000962.jpg,-0.1235,27.06,0.4823,0,0,-23.786,-111.451,1,7.29,1,VEHICLE
20260612_000237,2026-06-12T07:10:46.162,frame_000963.jpg,-0.1180,27.06,0.4823,0,0,-21.372,-112.022,1,8.09,1,VEHICLE
20260612_000237,2026-06-12T07:10:46.664,frame_000964.jpg,-0.1180,27.37,0.4823,0,0,-18.932,-112.358,1,10.09,1,VEHICLE
20260612_000237,2026-06-12T07:10:47.177,frame_000965.jpg,-0.1180,28.31,0.4823,0,0,-16.481,-112.462,0,,2,
20260612_000237,2026-06-12T07:10:47.692,frame_000966.jpg,-0.1180,28.31,0.4823,0,0,-14.214,-112.351,0,,2,
20260612_000237,2026-06-12T07:10:48.193,frame_000967.jpg,-0.0796,30.20,0.4823,0,0,-11.924,-112.035,0,,2,
20260612_000237,2026-06-12T07:10:48.701,frame_000968.jpg,0.0000,30.20,0.4823,0,0,-9.580,-111.548,0,,2,
20260612_000237,2026-06-12T07:10:49.203,frame_000969.jpg,0.0000,36.16,0.4823,0,0,-7.070,-111.005,0,,2,
20260612_000237,2026-06-12T07:10:49.712,frame_000970.jpg,0.0000,36.47,0.4823,0,0,-4.347,-110.415,0,,2,
20260612_000237,2026-06-12T07:10:50.223,frame_000971.jpg,0.0000,37.72,0.4823,0,0,-1.329,-109.762,0,,2,
